index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
764,0.97,6446.506,6463.39,"In November I received a notice from our new building manager, Cornell and Associates, that rent was going up 37% for my unit getting February 1. this is completely legal with the 60 day advance notice because there is no rent control in Washington state.",82,,
765,0.97,6463.39,6470.664,By the way I should mention that Oregon passed a statewide rent control late last year which is something I would like to see happen in Washington too.,82,,
766,0.97,6470.664,6485.111,Also worth Meshing didn't mentioning in Portland they raised $2.5 billion by taxing big business over 10 years to fight homelessness which I think is inspiring.,82,,
767,0.97,6485.111,6490.817,The rent increase at my building was very shocking and frustrating.,82,,
768,0.97,6490.817,6501.127,"And over the previous years I have lived here, I had only seen about eight 3% annual read rent increase which is a standard rent increase.",82,,
769,0.97,6501.127,6506.833,"When I appealed to Cornell and Associates about the excessive increase, I had difficulty getting a quick response.",82,,
770,0.97,6506.833,6527.153,And I was finally able to speak the person managing my building and they assured me they had done extensive research on the rents in my area and I was playing paying below market value and even suggested the could've charged me more than they did.,82,,
771,0.97,6527.153,6530.023,In fact saying the could've charged a 60% increase instead of the almost 40% increase.,82,,
772,0.97,6530.023,6542.569,"This is despite the building I live in is 93 years old and has issues like low water pressure, when showers are shut off when the neighbor is running water.",82,,
773,0.97,6542.569,6545.272,"Thin walls, you can hear neighbors coughing.",82,,
774,0.97,6545.272,6556.583,When the pandemic hit Seattle egg and reached out to Cornell and Associates to inquire about rents being returned to the original amount to help us get through the pandemic.,82,,
775,0.97,6556.583,6576.303,"But after going through another significant effort to get a response, I got a denial Email suggesting among other things that we ask our parents for money, put the rent on a credit card or find a job among the businesses operating during the pandemic.",82,,
776,0.97,6576.303,6589.316,"As a result of the rent increase, several of my neighbors decided to move out during the pandemic.",82,,
777,0.97,6589.316,6592.385,"And as a last resort, I decided to appeal to the new building owners directly.",82,,
778,0.97,6592.385,6598.358,I discovered an article in the October 14 issue of the Daily Journal of Commerce that our building had been purchased by a family that owns Copiers Northwest.,82,,
779,0.97,6598.358,6606.333,It mentioned after the soldier Southlake Union building for 25 $28.5 million they started buying investment properties.,82,,
780,0.97,6606.333,6619.779,Eventually I received a reply from Cornell and Associates that I should not contact the new building owners directly and only reach out through the tenant liaison who would contact Cornell and Associates.,82,,
781,0.97,6619.779,6628.989,Basically Cornell and Associates were hired to do one job which is to make as much profit as possible for their clients.,82,,
782,0.97,6628.989,6644.237,"In fact, on their Website it explicitly says, ""they want to achieve Axmen income under constantly changing economic conditions while increasing property values ."" Unfortunately there are many examples of greed and price gouging all around us, especially right now during the pandemic.",82,,
783,0.97,6644.237,6656.549,Is Renters we need to stand up for what we feel is fair and Cornell and Associates is working very hard to shake every penny from our pockets with very little concern about people moving out during the pandemic.,82,,
784,0.97,6656.549,6661.187,We cannot do this alone but if we stand together as neighbors can be heard.,82,,
785,0.97,6661.187,6674.801,If everyone living in one of the 5500 units managed by Cornell and Associates all signs a petition sends an Email we could have our requests taken seriously.,82,,
786,0.97,6674.801,6677.704,This is something I never had to do in all my years as a Renter.,82,,
787,0.97,6677.704,6679.906,But I feel it's important especially during the uncertain times.,82,,
788,0.97,6679.906,6691.317,"We are not only in the pandemic, you're likely heading into another great depression and we all need to look out for one another and help bring out positive changes.",82,,
789,0.97,6691.317,6703.43,"To Cornell and Associates I would like to say we are not just people who pay rent . We are the ones who teacher kids, working your hospitals, the music you enjoy, build your housing and we work in the stores to help make Seattle.",82,,
790,0.97,6703.43,6705.365,The city we love to live in.,82,,
791,0.97,6705.365,6709.703,So thank you Adam and Councilmember.,82,,
792,0.97,6709.703,6714.441,"Thank you, Jason for those really Impactful words.",83,,
793,0.97,6714.441,6723.116,"We are excited to continue of course, we are excited to continue working with Jason and other Renters.",83,,
794,0.97,6723.116,6731.024,On June 4 we have Renters organizing meeting to fight against Coronavirus Evictions.,83,,
795,0.97,6731.024,6734.761,We will have a Facebook event posted.,83,,
796,0.97,6734.761,6744.471,"Let's go ahead and hear from another Seattle Renter, Victoria price, a tissue recovery technician who has seen her hours reduced.",83,,
797,0.97,6744.471,6749.743,She is a tenant at the East Mercer apartments also managed by Cornell and Associates.,83,,
798,0.97,6749.743,6754.247,"Victoria, go ahead and tell us about your situation.",83,,
799,0.97,6754.247,6755.348,All right.,84,,
800,0.97,6755.348,6764.224,"Yeah, as a tissue recovery technician I job is to recover I tissue for transplant to help cure Corneal blindness.",84,,
801,0.97,6764.224,6768.495,At the beginning of the year I was injured pretty badly at work.,84,,
802,0.97,6768.495,6770.73,It took weeks for me to recover.,84,,
803,0.97,6770.73,6779.606,But then the week I went back to work happen to be the same exact work elective Surgeries were canceled.,84,,
804,0.97,6779.606,6790.016,"And we saw the demand for tissue, eye tissue and technicians like my self dropped to virtually zero overnight.",84,,
805,0.97,6790.016,6796.489,"That was really, really difficult especially after having not been able to work for longtime.",84,,
806,0.97,6796.489,6813.806,"And due to so much uncertainty with the company on how they were going to proceed with staff and what this meant for Cornea donations, I was not able to file for unemployment as quickly as a lot of other people.",84,,
807,0.97,6813.806,6822.649,And when I finally did apply I discovered that the and employment insurance Department had actually no record whatsoever that I had ever worked for this employer.,84,,
808,0.97,6822.649,6828.755,Due to an error from wage reporting in 2019.,84,,
809,0.97,6828.755,6845.872,When they calculated my Unappointed benefits they decided to award me about $250 per week based solely on the one service industry I have had in 2019.,84,,
810,0.97,6845.872,6850.143,It has taken weeks to sort this out and get the numbers up to date and figure out where things are.,84,,
811,0.97,6850.143,6857.25,I still have not received the appropriate benefit amount that I should be receiving.,84,,
812,0.97,6857.25,6866.392,"Not working for most of the year, then NOTE shifts, no donors, and then applying for unemployment, that is not an option either.",84,,
813,0.97,6866.392,6886.713,"It just turned into this perfect storm where I literally fell through the cracks and I'm just waiting on everything being finalized in terms of my workplace injury, in terms of Surgeries and in terms of unemployment.",84,,
814,0.97,6886.713,6890.917,I have been waiting for weeks.,84,,
815,0.97,6890.917,6894.22,"Actually months, for any sort of payment.",84,,
816,0.97,6894.22,6902.128,"In March and reached out to my apartment manager, to say I couldn't pay rent for April.",84,,
817,0.97,6902.128,6911.638,And asked if Cornell and Associates is offering any rent relief or suspension to help those of lost their jobs or income due to Covid-19.,84,,
818,0.97,6911.638,6913.106,He was super sympathetic.,84,,
819,0.97,6913.106,6915.341,But Unfortunately said no.,84,,
820,0.97,6915.341,6917.277,I couldn't do much more to help.,84,,
821,0.97,6917.277,6928.321,A few days later I received a letter from Cornell and Associates stating that all Renters will be due at the end of the temporary Eviction moratorium.,84,,
822,0.97,6928.321,6932.759,With a very strong emphasis on temporary.,84,,
823,0.97,6932.759,6938.264,"They suggested asking friends or family members, to give you money to help cover your rent.",84,,
824,0.97,6938.264,6951.077,"Or to take out loans, which was for me a little disturbing almost, ask your friends to help pay for your rent, we are going to help you.",84,,
825,0.97,6951.077,6963.456,That I reached out to rent relief after seeing posters around the neighborhood and I learned that tenants in my building were also concerned.,84,,
826,0.97,6963.456,6975.068,I had a list of individuals willing to join a request for rent relief with the help of a neighbor and soon after Adam contacted me and that's when I was put in touch with some of the tenets.,84,,
827,0.97,6975.068,6994.053,"But another apartment managed by Cornell and Associates on the front page of the Seattle times a few weeks ago, and is a Renter, for a few weeks now I have been working together support from individuals for those people who are unable to pay rent due to the impacts of Covid-19.",84,,
828,0.97,6994.053,7011.17,"As a Renter who has both lost all income and got animal implement benefits for the last few months, I am unsure if I will have a home at the end of this pandemic.",84,,
829,0.97,7011.17,7022.749,"And fighting for rent relief, especially while juggling my own personal life and other struggles has been difficult.",84,,
830,0.97,7022.749,7034.961,And I am really hopeful and looking forward to working with others so that we can get the financial support we need during this difficult time.,84,,
831,0.97,7034.961,7038.431,It's just not fair to the Renters.,84,,
832,0.97,7038.431,7039.565,Thanks.,84,,
833,0.97,7039.565,7042.869,"Thank you so much, Victoria.",85,,
834,0.97,7042.869,7049.809,"We know it's not just a couple Renters, literally thousands of people are in that situation.",85,,
835,0.97,7049.809,7055.081,Not being able to have a home at the end of this pandemic.,85,,
836,0.97,7055.081,7065.658,That is why one of the big reasons we have this agenda item was to provide a certain 101 for people when they are in that situation.,85,,
837,0.97,7065.658,7068.094,One of the first steps.,85,,
838,0.97,7068.094,7083.309,"Going to go ahead and share my screen again . and again, I'm not going to be going through each one but I will speed through a little bit and there's a link in the chat.",85,,
839,0.97,7083.309,7096.722,"So Yeah, for people who are either experiencing the loss of a job or who just want to support their neighbors so they don't get evicted, there are concrete steps we can do to begin that organizing process.",85,,
840,0.97,7096.722,7101.294,One of them is to deliver an Online meeting invitation.,85,,
841,0.97,7101.294,7108.1,You see a sample invitation.,85,,
842,0.97,7108.1,7108.734,It's not super complex.,85,,
843,0.97,7108.734,7110.636,And we can of course help out with this.,85,,
844,0.97,7110.636,7115.608,One of the big things we are emphasizing in this is people should be in contact with us and other organizations.,85,,
845,0.97,7115.608,7121.247,The next thing is you have to prepare a first meeting.,85,,
846,0.97,7121.247,7131.657,"Send out an agenda, you can see a basic thing like assessing the needs in the building, getting to know your tenants, establishing a name and having a meeting set up.",85,,
847,0.97,7131.657,7142.235,"In terms of the first meeting, we want to have a goal establishing a core group of organizing and developing a plan.",85,,
848,0.97,7142.235,7144.67,It's not something that is going to be overnight.,85,,
849,0.97,7144.67,7153.179,"If you find one other tenant out of this meeting that wants to organize, that is a success.",85,,
850,0.97,7153.179,7153.779,More is better.,85,,
851,0.97,7153.779,7155.148,But it requires patience and persistence.,85,,
852,0.97,7155.148,7170.196,Another thing we found and we will hear from a Renter very soon is that a tenant need survey is a good way to reach out to other people in the building to ask how they've been affected.,85,,
853,0.97,7170.196,7186.512,"And then to begin to find those people who are interested in fighting to make it so tenants and working people don't pay the cost of this crisis, but rather the millionaires, the corporate companies and banks have the money can.",85,,
854,0.97,7186.512,7196.422,"That brings us to the last simple step of this, the beginning process, which is building your group.",85,,
855,0.97,7196.422,7206.799,"If your group a name, start a group chat, it's kind of a Nonintuitive thing, but it's okay if not everyone not wanting to join your group automatically.",85,,
856,0.97,7206.799,7220.413,"Of course you want to be in conversation with everybody, you want to win over everyone in the building, but the group should be for people who don't think Renters should have to pay the cost and who do think we are going to have to come together collectively to win that.",85,,
857,0.97,7220.413,7237.863,"Once you establish a basic group, then we can begin looking forward, drafting a demand letter, delivering the demand letter, we will here in a bit from organizers, organizing Trainings so you know your rights.",85,,
858,0.97,7237.863,7244.237,And of course public actions and following up.,85,,
859,0.97,7244.237,7259.652,"Linking up with the broader movement, these are all things we have found and other Renters have found will be necessary in order to make it so the people who have all the money right now actually do end up paying the cost of this crisis.",85,,
860,0.97,7259.652,7268.361,So right now let's go ahead and listen to--we've got another Organizer Renter who has gone through a lot of the steps.,85,,
861,0.97,7268.361,7280.539,"His name is Shawn, he is currently laid off . tell us about your experience so far doing some of this organizing.",85,,
862,0.97,7280.539,7282.308,How it is gone and challenges.,85,,
863,0.97,7282.308,7285.378,,86,,
864,0.97,7285.378,7293.519,"Thanks for having this panel and this meeting, I think it's really important.",87,,
865,0.97,7293.519,7297.823,We need to keep having these conversations keep working together.,87,,
866,0.97,7297.823,7298.824,My name is Sean case.,87,,
867,0.97,7298.824,7308.134,I am a laid off line Cook . I am also a member of the Democratic Socialists of America.,87,,
868,0.97,7308.134,7318.744,I believe that building organizing is really key to achieving any kind of justice for Renters in this crisis and beyond it.,87,,
869,0.97,7318.744,7324.817,"A lot of folks are out of work and scared right now, a lot of my neighbors are.",87,,
870,0.97,7324.817,7331.123,Some are already unable to pay the rent and others are worried about their ability to pay rent in the coming months.,87,,
871,0.97,7331.123,7338.431,As the economic fallout comes out it's going to last a long time.,87,,
872,0.97,7338.431,7346.772,Getting a sense of what your neighbors need right now is an important place to start.,87,,
873,0.97,7346.772,7355.281,"You have to meet your neighbors, get them in a meeting, talk to them to see who needs what.",87,,
874,0.97,7355.281,7358.15,"You can work on a needs assessment survey, that's what we did in our building.",87,,
875,0.97,7358.15,7366.659,When we first surveyed in my building we found that about one third of us were out of work due to Covid which is a pretty significant portion.,87,,
876,0.97,7366.659,7368.527,Some of those folks are now getting unemployment benefits.,87,,
877,0.97,7368.527,7370.896,But some still aren't.,87,,
878,0.97,7370.896,7379.672,There is a myth that all these extended employment benefits are being distributed equally to everyone and everyone will be fine.,87,,
879,0.97,7379.672,7381.307,That is not the case.,87,,
880,0.97,7381.307,7395.621,Being able to show your neighbors the people in your building are suffering goes a long way to get people on board for organizing.,87,,
881,0.97,7395.621,7419.245,"Bait on based on the initial needs were able to draft a letter . Even though we got nearly 40 signatures on the first letter which is a majority of my building, it went unanswered by our landlord . Our property management company, Cornell Associates, did respond but with a form letter.",87,,
882,0.97,7419.245,7436.061,"It sounds like the same one that Victoria and I've heard from handful of others, tenants and other buildings got the same letter asking you to ask your parents for money, get a new credit card, get a job.",87,,
883,0.97,7436.061,7439.565,During Covid.,87,,
884,0.97,7439.565,7447.673,Which is totally out of touch.,87,,
885,0.97,7447.673,7455.08,They expect to collect the full rent as if there isn't an emergency happening.,87,,
886,0.97,7455.08,7458.884,At that point it was clear that a letter wasn't enough.,87,,
887,0.97,7458.884,7465.09,It was met with silence from our landlord an act of aggression from Cornell Associates.,87,,
888,0.97,7465.09,7465.991,We had to elevate our goal.,87,,
889,0.97,7465.991,7484.276,Friend of mine put me in touch with Seattle times and I talked to him about what we were doing and why and around that same time Adam reached out to me and offered to help us out.,87,,
890,0.97,7484.276,7490.182,Some of us sent a strong letter on her behalf to meet with us and respond to our needs.,87,,
891,0.97,7490.182,7506.832,The office also helped us with an Email campaign during which around 300 community members Emailed Cornell and Associates demanding they respond to us.,87,,
892,0.97,7506.832,7519.612,"The baseline thing we are asking for is to start a conversation that has been refused it doesn't seem like we are asking for that much during the first hours of that campaign, Cornell Associates took their Website off-line.",87,,
893,0.97,7519.612,7529.255,It was back a few days later but as of right now the only available function on the Website is the pay rent button.,87,,
894,0.97,7529.255,7531.19,I think that is pretty telling.,87,,
895,0.97,7531.19,7541.166,"A week after that, we delivered the letter that was signed by Renters in three other buildings that they run.",87,,
896,0.97,7541.166,7542.635,They failed to respond to that letter.,87,,
897,0.97,7542.635,7546.171,So the actions we took reactions.,87,,
898,0.97,7546.171,7549.675,That is good.,87,,
899,0.97,7549.675,7554.079,If we hadn't elevated our struggle we would've got nothing.,87,,
900,0.97,7554.079,7565.691,"We continue, we don't see this as a reason to back down and give up.",87,,
901,0.97,7565.691,7572.665,One lesson I have learned so far in the struggle is that we need to be really patient and keep unity and keep building.,87,,
902,0.97,7572.665,7578.504,Cornell and Associates loves to ignore us until the crisis goes away.,87,,
903,0.97,7578.504,7581.607,But this isn't going away anytime soon.,87,,
904,0.97,7581.607,7594.386,Anyone in touch with reality realizes that it's clear to me that we need a movement big enough to meet the size of the developing economic crisis.,87,,
905,0.97,7594.386,7604.93,"I am hopeful we can build that movement, one well-organized building doesn't win the fight for justice a network of organized buildings throughout the city can.",87,,
906,0.97,7604.93,7612.705,It's important we share resources and experiences like we do now and we continue to do that and work in concert with each other.,87,,
907,0.97,7612.705,7643.936,"This isn't merely about winning discounts for Renters in one building who's having a hard time paying rent, although that is important, and we could do that, this is about making sure when the moratorium is lifted it's about making sure we are all paying attention as this crisis develops it's also that way in the groundwork for more robust Renters.",87,,
908,0.97,7643.936,7646.171,One that is going to fight for housing justice beyond Covid.,87,,
909,0.97,7646.171,7651.276,And address the inherent power balance.,87,,
910,0.97,7651.276,7655.28,The wealthy to profit from the basic human need of housing.,87,,
911,0.97,7655.28,7665.09,"Jason referred to this, a building movement like this is how we get rent control.",87,,
912,0.97,7665.09,7666.859,It's something we desperately need.,87,,
913,0.97,7666.859,7672.798,"I am determined to keep working with my neighbors and tenants across the city, tenants watching this call.",87,,
914,0.97,7672.798,7683.976,"And any other person ready to get organized and make sure management companies and big banks pay for this crisis, not working people.",87,,
915,0.97,7683.976,7686.011,We can't afford to.,87,,
916,0.97,7686.011,7696.321,I hope to see everyone at the organizing meeting on June 4 so we can get to work on this and keep talking and working together.,87,,
917,0.97,7696.321,7699.391,Thank you.,88,,
918,0.97,7699.391,7700.826,I would tend to agree.,88,,
919,0.97,7700.826,7710.235,It sounds like Cornell and Associates doesn't agree with you given their Website has one function which is the ability to pay rent right now.,88,,
920,0.97,7710.235,7714.84,You literally can't make that step up.,88,,
921,0.97,7714.84,7729.555,And going to go to Maia who is an Organizer with an organization that our office has worked with over the past few years gathering thousands of signatures for rent control.,88,,
922,0.97,7729.555,7734.46,"They have put on dozens of boot camps, know your rights camps.",88,,
923,0.97,7734.46,7738.564,We are excited that my is here.,88,,
924,0.97,7738.564,7739.832,The Organizer of be Seattle.,88,,
925,0.97,7739.832,7750.042,We are excited they are also wanting to participate in this fight to make it so we don't seek mass Evictions as a result of Covid-19.,88,,
926,0.97,7750.042,7751.176,"Go ahead, Maia.",88,,
927,0.97,7751.176,7755.08,I'm going to share a screen she has provided for us.,88,,
928,0.97,7755.08,7758.884,I apologize it's a bit Grainy.,88,,
929,0.97,7758.884,7762.488,There will be links in the Chats in the wide stream.,88,,
930,0.97,7762.488,7769.695,Thank you so much to everyone who has spoken in this agenda point in the previous one.,89,,
931,0.97,7769.695,7775.634,I am in Organizer with be Seattle.,89,,
932,0.97,7775.634,7777.603,I wanted to share two resources.,89,,
933,0.97,7777.603,7784.71,"The first is, we are hosting almost weekly tenant rights camps which talk about our rights as Renters.",89,,
934,0.97,7784.71,7787.513,Under Seattle and Washington state law.,89,,
935,0.97,7787.513,7801.793,We address current protections and common questions related to renting during Covid-19 and we go into some of what we've been talking to tonight early stages of living organizing.,89,,
936,0.97,7801.793,7816.441,We think education is the first step and that organizing is necessary to not only enforce our current protections but also as part of a bigger fight to Re-Envision what housing looks like in this country.,89,,
937,0.97,7816.441,7821.647,Our upcoming workshop is tomorrow night at 6:30 PM.,89,,
938,0.97,7821.647,7830.222,"Hopefully a link will be sent or in the comments, you can also find it at our Facebook page at be Seattle.",89,,
939,0.97,7830.222,7846.071,We would love to work with people who have or are interested in forming building tenant associations and leading a workshop directly with you to answer your questions and give a grounding in some of your rights as tenants in Seattle.,89,,
940,0.97,7846.071,7857.449,"The second resource is the tenant research portal which covers Capitol Hill, central district, Madison Valley, Madison Park, Baker, part of North beacon Hill.",89,,
941,0.97,7857.449,7865.357,We are working expanding that.,89,,
942,0.97,7865.357,7877.703,"Basically it's a tool you can use to kind of click on your address and look at who owns the building, does it have Passcode complaints, code violations, as a landlord serial of Victor?",89,,
943,0.97,7877.703,7882.608,It's a great for steps one up about your building.,89,,
944,0.97,7882.608,7896.421,You are welcome to reach out to me and the rest of the be Seattle team if you are interested in Partnering with us to work on eight tenant rights workshop or are in need of organizing support.,89,,
945,0.97,7896.421,7899.491,"Thank you so much to everyone, I appreciate it.",89,,
946,0.97,7899.491,7904.73,"Thank you so much, Maia.",90,,
947,0.97,7904.73,7907.199,We will definitely be in contact.,90,,
948,0.97,7907.199,7920.612,I know my Aunt will be there at the June 4 Seattle Renters organizing meeting so we can fight Evictions.,90,,
949,0.97,7920.612,7924.85,I'm having a little trouble sharing the screen.,90,,
950,0.97,7924.85,7927.552,We just got right now a few things to close down.,90,,
951,0.97,7927.552,7934.426,Obviously it wouldn't be an organizing meeting if we didn't have next steps.,90,,
952,0.97,7934.426,7942.768,We know there are next steps around taxing Amazon to fund Covid-19 relief.,90,,
953,0.97,7942.768,7948.24,To build social housing and the new green deal program.,90,,
954,0.97,7948.24,7952.878,Are also going to be organizing to fight Eviction.,90,,
955,0.97,7952.878,7955.347,We have the June 4 organizing meeting.,90,,
956,0.97,7955.347,7969.194,Please go on the Website after this and type in fight Coronavirus tenant Eviction organizing meeting.,90,,
957,0.97,7969.194,7969.995,Share it with your friends.,90,,
958,0.97,7969.995,7977.302,"We also have fighting Eviction survey, that is the last link I will share.",90,,
959,0.97,7977.302,7984.409,"Please go there, fill out, we want to find out who has been laid off, people who have lost significant pay.",90,,
960,0.97,7984.409,7994.619,"And most importantly, contact our office, get organized, come to the organizing meeting.",90,,
961,0.97,7994.619,7999.224,There is a lot we could do.,90,,
962,0.97,7999.224,8023.815,"At the end of the day, as all the tenants have explained in the speakers for the tax Amazon meeting explained, if we don't organize and fight, it's going to mean a lot of Evictions, it's going to mean working people are going to pay this cost instead of the billionaire corporations, the Superrich individuals like Jeff Bezos we know has literally made $30 billion since the Coronavirus had to make a started.",90,,
963,0.97,8023.815,8037.162,Please reach out to us and let's get organized and fight so we don't pay the cost of this crisis.,90,,
964,0.97,8037.162,8041.867,"I believe, Councilmember Sawant you are going to take it from here and closeout the meeting.",90,,
965,0.97,8042.0,8042.868,"Thank you, Adam.",91,,
966,0.97,8042.868,8044.736,And thank you to the Renter Organizer speakers.,91,,
967,0.97,8044.736,8058.683,"Once again, I want to extend my apologies to you all and everyone was watching this, it got a little Scrunched but hopefully you found it as valuable as I did.",91,,
968,0.97,8058.683,8069.294,And even if it was shorter than the tax Amazon portion it was extremely informative and exciting to see that tenants are organizing.,91,,
969,0.97,8069.294,8088.18,"I could not agree more with what Shawn said, absolutely every building organizing, even one building Organizer and one victory is crucial because that will affect all but we don't have a need to stop there and we cannot stop there.",91,,
970,0.97,8088.18,8093.085,And network of buildings are successfully organizing and will begin to constitute the kind of messed movement we need.,91,,
971,0.97,8093.085,8100.525,We need to start building now before the wave of Evictions hits.,91,,
972,0.97,8100.525,8110.535,"It's not an idle fear, it is exactly what will happen unless we prepare and fight back in fighting back is getting organized.",91,,
973,0.97,8110.535,8138.363,"Is one of Adams slides said, Evictions, foreclosures, joblessness, permanent loss of jobs, austerity in the public sector, jobs are Furloughs, cuts to services, cuts to education, all of these are various forms in which the billionaire class extracts the cost of the recession from us, putting all the costs on us.",91,,
974,0.97,8138.363,8141.166,And themselves Profiteering.,91,,
975,0.97,8141.166,8150.342,"Or else, maybe some are not Profiteering but they are not actually paying for the crisis.",91,,
976,0.97,8150.342,8153.778,"We can't have it this way because as many of you said, it is simply not fair.",91,,
977,0.97,8153.778,8165.991,That's why it's important that we were discussing both taxing big business to create a Publics work program and job and how as Renters we can fight back.,91,,
978,0.97,8165.991,8172.197,Of course if there are other working-class or middle-class homeowners without their job a will face for closure just as we saw after the great recession.,91,,
979,0.97,8172.197,8173.498,We need to unite.,91,,
980,0.97,8173.498,8185.31,"If there are small landlords watching and you are on our side, I know some of you are, you are welcome to join this Úmovement as well as small businesses getting slammed well big businesses Profiteer.",91,,
981,0.97,8185.31,8190.382,Join us June 4 for the next steps of the Renter organizing.,91,,
982,0.97,8190.382,8191.583,June 4 at 6:00.,91,,
983,0.97,8191.583,8195.12,I want to thank everyone who joined us.,91,,
984,0.97,8195.12,8202.294,"I know it's late, but this was a very, very important meeting and I'm so glad we were able to do this.",91,,
985,0.97,8202.294,8220.412,"Thank you so much, last but not least, for everyone in my city council office, thanks to all the Socialist community organizers we have in our office.",91,,
986,0.97,8220.412,8238.863,"Ted who is been the backbone of the zoo meetings and incredible technology, Adam who's been helping to organize alongside the tenants, and John who is been a big part of everything we had done including organizing the labor movement and whose voices were here tonight with us.",91,,
987,0.97,8238.863,8240.465,Thank you all so much.,91,,
988,0.97,8240.465,8241.132,Take care.,91,,
989,0.97,8241.132,8258.383,"Make sure to social distance and stayed home if you can, stand in solidarity, we will continue organizing to win the Amazon tax and to make sure we win our demands for complete suspension without consequences of rent, mortgage payments.",91,,
990,0.97,8258.383,8268.86,"Solidarity, and good night.",91,,
