index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
984,0.97,6280.407,6281.408,Strauss?,386,,
985,0.97,6281.408,6282.809,Yes.,387,,
986,0.97,6282.809,6284.411,Council President Gonzalez?,388,,
987,0.97,6284.411,6285.679,Yes.,389,,
988,0.97,6285.679,6290.717,"Seven in favor, none opposed.",390,,
989,0.97,6290.717,6292.919,The motion carries and appointments are confirmed.,391,,
990,0.97,6292.919,6297.824,The clerk please read item 26 into the record?,391,,
991,0.97,6297.824,6304.331,"Report of the transportation and utilities Committee, agenda item 26.",392,,
992,0.97,6304.331,6330.357,"Cb 120115 Elating to the traffic code; amending sections 11.14.277, 11.16.121, and 11.76.015 of, and adding a new section 11.14.276 to, the Seattle municipal code to establish On-Street paid parking rates for large events that are expected to draw at least 10,000 attendees.",392,,
993,0.97,6330.357,6335.429,The committee recommends the bill pass as amended.,392,,
994,0.97,6335.429,6337.464,"Thank you so much, Councilmember Pedersen.",393,,
995,0.97,6337.464,6341.535,I will hand it over to you to provide the report.,393,,
996,0.97,6341.535,6373.9,"Thank you, Council President . colleagues, as I mentioned this morning our transportation and utilities committee amended and unanimously recommended CB 120115 . This bill will enable our Seattle Department of transportation to better manage on Street parking availability in the uptown neighborhood by increasing parking rates as needed during large events at Seattle center . large events are likely to include sports at the climate pledge arena formerly known as key arena.",394,,
997,0.97,6373.9,6389.516,"We unanimously adopted the bill on the seventh but we had the legislation arrived at today's council meeting, a full three Council meetings later in case the public wanted more time to comment.",394,,
998,0.97,6389.516,6395.722,Thank you to Councilmember Morales for her important committee which clarified the scope is limited to large event at Seattle center.,394,,
999,0.97,6395.722,6399.025,Thank you.,394,,
1000,0.97,6399.025,6403.497,"Thank you so much, Councilmember Pedersen . any additional comments on the bill?",395,,
1001,0.97,6403.497,6406.299,Councilmember Lewis.,395,,
1002,0.97,6406.299,6429.456,"Thank you so much, Madame President . As I am not a member of the transportation Committee, today has been my first opportunity to engage in the Council process on this bill . I want to thank Councilmember Pedersen for providing space to meet and discuss potential concerns.",396,,
1003,0.97,6429.456,6452.179,I got the run up on his process and Committee and I do appreciate that that process was inclusive of my positions as a Councilmember presenting uptown . I do feel like I should make a statement on the legislation now that it is facing final passage and I have the first opportunity to weigh in with an official vote on it.,396,,
1004,0.97,6452.179,6490.016,"I do support the legislation and I think it is important we have a strategy around the finite parking supply in the uptown neighborhood and how the coming significantly large events at the climate pledge arena will affect that parking supply . I do want to put on the record for folks watching and this will probably be redundant to the discourse in the transportation committee but for the first hour or first two hours of parking, the rate will be assessed at $3.00 an hour.",396,,
1005,0.97,6490.016,6496.489,For the second period it will be assessed at $8.00 an hour with the director discretion to increase to $12.00 an hour.,396,,
1006,0.97,6496.489,6587.714,"For a four hour period, folks that pay up to $24.00 were up to $30.00 if the full discretion afforded to the director is prevented . I think it is important to acknowledge that the uptown neighborhood has considerable additional demands as a neighborhood with a number of small businesses with additional arts and entertainment facilities in the region, all of which will be competing for limited parking supply . I do want to go on the record and say I think it is important that when we are planning moving several thousand people into a discrete area, we provide incentives to take advantage of the multitude of direct bus routes to go to the campus from all over the city of Seattle that we take advantage of the souped-up Monorail transfer that is going to be available to visitors on game days to transfer from the lightning rail at Westlake to the Monorail in order to get to the center campus . We can't forget the upcoming Thomas Street improvements that this Council has supported for a number of years to increase bike and pedestrian office to facilitate potential parking and provide a good pedestrian promenade to the Seattle center campus.",396,,
1007,0.97,6587.714,6590.317,We are anticipating moving significant numbers of people to the Seattle center.,396,,
1008,0.97,6590.317,6597.223,There are a considerable number of alternatives to driving.,396,,
1009,0.97,6597.223,6620.747,"If folks are driving, we need to make sure we are doing our due diligence to make sure the parking is being rationed in a way that can coexist with some of the other demands that uptown neighborhood faces for street parking and make sure we are Incentivizing other methods to get to the center campus without relying on single occupancy vehicles.",396,,
1010,0.97,6620.747,6632.626,"With that, I will be voting for this . considering it is limited to situations when there are large events, this is not new.",396,,
1011,0.97,6632.626,6640.934,$24 a day for parking in the uptown neighborhood is a reasonable course of action by the Department.,396,,
1012,0.97,6640.934,6643.169,"Thank you so much, Councilmember Lewis.",397,,
1013,0.97,6643.169,6648.575,Any additional comments on the bill?,397,,
1014,0.97,6648.575,6649.876,All right.,397,,
1015,0.97,6649.876,6654.547,"Hearing none, will the clerk please call the roll on the passage of the bill?",397,,
1016,0.97,6654.547,6654.948,Herbold?,398,,
1017,0.97,6654.948,6655.548,Yes.,399,,
1018,0.97,6655.548,6656.383,Juarez?,400,,
1019,0.97,6656.383,6657.384,Aye.,401,,
1020,0.97,6657.384,6658.184,Lewis?,402,,
1021,0.97,6658.184,6659.386,Yes.,403,,
1022,0.97,6659.386,6660.387,Pedersen?,404,,
1023,0.97,6660.387,6661.488,Yes.,405,,
1024,0.97,6661.488,6662.489,Sawant?,406,,
1025,0.97,6662.489,6663.289,Yes.,407,,
1026,0.97,6663.289,6664.29,Strauss?,408,,
1027,0.97,6664.29,6665.692,Yes.,409,,
1028,0.97,6665.692,6667.494,Council President Gonzalez?,410,,
1029,0.97,6667.494,6668.561,Yes.,411,,
1030,0.97,6668.561,6671.297,"Seven in favor, none opposed.",412,,
1031,0.97,6671.297,6678.905,The bill passes . will the clerk please affix my signature on my behalf?,413,,
1032,0.97,6678.905,6685.612,Lee's read items 27 through 31 into the record.,413,,
1033,0.97,6685.612,6693.019,"Agenda items 27 through 31, appointments 1919, 1987 through 1990.",414,,
1034,0.97,6693.019,6695.588,The appointment of Timothy O.,414,,
1035,0.97,6695.588,6699.693,"Skeel for a term April 10th, 2023.",414,,
1036,0.97,6699.693,6708.535,"Reappointment of the Kyle Hansen as a member, city -Like review panel, April 12, 2024.",414,,
1037,0.97,6708.535,6728.455,"Appointment of Leo L. Lam as a member, city light review panel, for a term to September 30, 2022. appointments of Kerry Lynn Meade as a member, city light review panel, for a term to April 30, 2024.",414,,
1038,0.97,6728.455,6730.724,"Thank you, Madam clerk.",415,,
1039,0.97,6730.724,6734.961,"Council Pedersen, walk us through these appointments.",415,,
1040,0.97,6734.961,6746.94,"Thank you, Council President . As I mentioned this morning, both Seattle city light and Seattle public utilities Conflated updates to their strategic plans which included a proposed rate past.",416,,
1041,0.97,6746.94,6771.364,The Council approved these plans . approving the rate past is a complex endeavor . Thankfully we have review panel for both utilities to enhance Stakeholder engagement . We were fortunate that our season members stayed on long enough to complete their analysis and endorsement of the plant for both city owned utilities.,416,,
1042,0.97,6771.364,6791.618,"After those important milestones are having turnover, there are new members . All appointments were unanimously recommended by the committee for approval . I am hopeful they will continue to focus on managing costs and keeping rates as affordable as possible for the hundreds of thousands of rate payers.",416,,
1043,0.97,6791.618,6800.393,"Regarding the Seattle city light appointments, the first five, as usual they appointed the committee agenda.",416,,
1044,0.97,6800.393,6816.643,"We discussed them thoroughly on July 21st . All volunteers are qualified to oversee the electric utilities plans and again, all of these appointments are recommended unanimously by committee.",416,,
1045,0.97,6816.643,6817.043,Thank you.,416,,
1046,0.97,6817.043,6818.878,"Thank you very much, Councilmember Pedersen.",417,,
1047,0.97,6818.878,6822.749,Are there any additional comments on the appointments?,417,,
1048,0.97,6822.749,6823.95,I don't see any hands raised.,417,,
1049,0.97,6823.95,6832.058,Will the clerk please call the roll for appointment 1919 and 1987 through 1990?,417,,
1050,0.97,6832.058,6832.458,Herbold?,418,,
1051,0.97,6832.458,6834.327,Yes.,419,,
1052,0.97,6834.327,6834.727,Juarez?,420,,
1053,0.97,6834.727,6835.328,Aye.,421,,
1054,0.97,6835.328,6836.162,Lewis?,422,,
1055,0.97,6836.162,6837.764,Yes.,423,,
1056,0.97,6837.764,6838.765,Pedersen?,424,,
1057,0.97,6838.765,6839.966,Aye.,425,,
1058,0.97,6839.966,6840.767,Sawant?,426,,
1059,0.97,6840.767,6841.568,Yes.,427,,
1060,0.97,6841.568,6842.635,Strauss?,428,,
1061,0.97,6842.635,6845.071,Yes.,429,,
1062,0.97,6845.071,6846.072,Council President Gonzalez?,430,,
1063,0.97,6846.072,6847.14,Yes.,431,,
1064,0.97,6847.14,6849.275,"Seven in favor, none opposed.",432,,
1065,0.97,6849.275,6853.279,The motion carries and appointments are confirmed.,433,,
1066,0.97,6853.279,6861.754,Will the clerk please read items 32 through 36 into the record?,433,,
1067,0.97,6861.754,6868.595,"Agenda items 32 through 36, appointments 1999 through 1995.",434,,
1068,0.97,6868.595,6891.017,"Appointments of Gretchen Laub, Maria McDaniel, Khalid Mohamed, Tiffany Sevilla, and Miki Sodos for strategic business plan customer review plan all from July 30th, 2024. the committee recommends these appointments be confirmed.",434,,
1069,0.97,6891.017,6893.92,"Thank you, Madam clerk.",435,,
1070,0.97,6893.92,6897.89,Councilmember Pedersen will walk us through these appointments.,435,,
1071,0.97,6897.89,6899.726,"Thank you, Council President.",436,,
1072,0.97,6899.726,6918.344,"Again, this is from the customer review panel they are all qualified to serve it was posted on the committee agenda a few weeks ago and we discussed these candidates at length on July 21st.",436,,
1073,0.97,6918.344,6932.558,I look forward to the existing members of the review panel as well as the management team bringing these new appointees up to speed as we look ahead to next plan . These appointments were all recommended unanimously by our committee.,436,,
1074,0.97,6932.558,6938.464,Thank you.,436,,
1075,0.97,6938.464,6947.24,"Thank you so much, Councilmember Pedersen . are there any additional comments on the appointments?",437,,
1076,0.97,6947.24,6953.78,"Hearing none, will the clerk please call the roll on the confirmation of appointments 1991 through 1995?",437,,
1077,0.97,6953.78,6954.747,Herbold?,438,,
1078,0.97,6954.747,6955.782,Yes.,439,,
1079,0.97,6955.782,6957.383,Juarez?,440,,
1080,0.97,6957.383,6958.651,Aye.,441,,
1081,0.97,6958.651,6959.652,Lewis?,442,,
1082,0.97,6959.652,6960.653,Yes.,443,,
1083,0.97,6960.653,6961.688,Pedersen?,444,,
1084,0.97,6961.688,6962.689,Yes.,445,,
1085,0.97,6962.689,6963.69,Sawant?,446,,
1086,0.97,6963.69,6964.691,Yes.,447,,
1087,0.97,6964.691,6972.765,Strauss?,448,,
1088,0.97,6972.765,6974.067,Councilmember Strauss?,448,,
1089,0.97,6974.067,6978.504,Yes.,449,,
1090,0.97,6978.504,6979.105,Thank you.,450,,
1091,0.97,6979.105,6989.582,Council President Gonzalez?,450,,
1092,0.97,6995.888,6998.458,I am not seeing any hands raised.,451,,
1093,0.97,6998.458,7001.994,This concludes the items on the agenda.,451,,
1094,0.97,7001.994,7006.132,"Our next city council meeting is on August 2ND, 2021 at 2:00 P.M.",451,,
1095,0.97,7006.132,7008.167,I hope you all have a wonderful afternoon.,451,,
1096,0.97,7008.167,7008.401,Thank you.,451,,
