index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
878,0.97,6462.756,6464.157,I tried to explain the concept.,153,,
879,0.97,6464.157,6471.665,If I end up going down the rabbit hole of Legallys feel free to interrupt me and I will try to explain concepts.,153,,
880,0.97,6471.665,6478.305,The other thing I wanted to note is where the memo FALLS in terms of legislative process.,153,,
881,0.97,6478.305,6488.281,The memo is very much a narrow look into what it would look like to draft this as initial concept.,153,,
882,0.97,6488.281,6498.492,Nuances of drafting legislation as you know can have big impacts on how a policy is implemented and how legislation practically operates.,153,,
883,0.97,6498.492,6508.802,So this memo is not so much about the wider policy impacts of what it would mean to codify such a defense into the code.,153,,
884,0.97,6508.802,6517.911,"Rather it's about going through the drafting process, specific nuances of drafting one way or the other in terms of how an affirmative defense would work.",153,,
885,0.97,6517.911,6533.226,"That's not to say that once we are further into this process, there won't be analysis of policy impacts of an eventual piece of legislation would look like.",153,,
886,0.97,6533.226,6537.297,There isn't introduced legislation so it is high level conversation about the concepts.,153,,
887,0.97,6537.297,6555.515,"That said, I will start with just some basic back ground for viewing public about how the system works and where affirmative defenses if it in and then we can get into the issues identified.",153,,
888,0.97,6555.515,6563.39,"When somebody commits an act that could be a crime, there are a couple stages in the legal system in which the individual can get involved.",153,,
889,0.97,6563.39,6569.763,"So in the first circumstance at the stage of arrest, police have discretion to arrest somebody for the actor not.",153,,
890,0.97,6569.763,6582.142,"Assuming that the police do arrest somebody, the Prosecutor then has discretion to decide whether to file charges based on that crime.",153,,
891,0.97,6582.142,6584.177,The Prosecutor can decide not to press charges.,153,,
892,0.97,6584.177,6589.249,"If he does do so, we move into what is a pretrial stage.",153,,
893,0.97,6589.249,6597.791,Prosecution files charges and a judge can choose to dismiss the case or it can refer an individual.,153,,
894,0.97,6597.791,6600.894,In something we have trial diversion for example.,153,,
895,0.97,6600.894,6604.898,Somebody can be diverted from normal course of trial to a diversion program.,153,,
896,0.97,6604.898,6615.542,"If the case does move to trial, prosecution has the burden to prove beyond a reasonable doubt that an individual is guilty of the crime.",153,,
897,0.97,6615.542,6627.087,So they have to prove each of the elements of a crime and it is up to the judge and jury to decide whether prosecution has met that burden.,153,,
898,0.97,6627.087,6642.235,"The defendant basically argues that the prosecution did not meet the burden, that they did not prove each of the elements of the crime under reasonable doubt and this is where affirmative defense comes in and can assert defense.",153,,
899,0.97,6642.235,6658.752,Affirmative defense basically con seeds that the defendant did commit the crime but there is a justification or excuse for why the crime was committed that serves to excuse the defendant from criminal liability.,153,,
900,0.97,6658.752,6662.155,The Seattle municipal code currently contains a few affirmative defenses.,153,,
901,0.97,6662.155,6665.892,The one in the memo is defense of duress.,153,,
902,0.97,6665.892,6684.411,An individual has committed an act but essentially did so because they thought they were refusing to commit the crime would mean they would suffer from bodily injury or death and the fear of that is reasonable.,153,,
903,0.97,6684.411,6688.081,Other type of affirmative defense is common law.,153,,
904,0.97,6688.081,6697.29,Common law is basically interpretation of existing case law that isn't necessarily in a statute or ordinance but is still recognized as law.,153,,
905,0.97,6697.29,6703.897,And an example of that is the common law defense of necessity.,153,,
906,0.97,6703.897,6706.599,Basically you will see the factors listed in the memo.,153,,
907,0.97,6706.599,6711.237,A person committed a crime to avoid greater harm.,153,,
908,0.97,6711.237,6726.519,"Lastly, in terms of background, any affirmative defense that's brought in Seattle municipal court would be for misdemeanor since that is the jurisdiction over crimes--excuse me, jurisdiction that the court has over the class of crimes.",153,,
909,0.97,6726.519,6736.029,"If there are no questions about the context, I will move into the proposal itself.",153,,
910,0.97,6736.029,6748.942,And that is to determine how to codify an affirmative defense that would allow an individual to assert they committed a crime but did so in order to meet immediate basic need.,153,,
911,0.97,6748.942,6782.575,My understanding of the intent of this proposal is to provide a way for a defendant to exit the criminal legal system on the fact that the system itself is not really suited to meet the needs of those that are committing crimes of poverty and that involvement in the system can cause harm.,153,,
912,0.97,6782.575,6805.431,"As noted, city attorney has been exercising his discretion to not prosecute property crimes that appear to be committed because somebody is trying to meet survival needs but that is a different stage than what the affirmative defense would apply.",153,,
913,0.97,6805.431,6820.413,"If the Prosecutor does choose to for a crime, that can be a different city attorney moving forward or there is disagreement about whether the crime itself was committed out of a need to meet an immediate basic need.",153,,
914,0.97,6820.413,6830.957,You end up at the trial stage in which the defendant can assert this defense as a way for judge and jury to be able to listen to circumstances around which a person committed a crime.,153,,
915,0.97,6830.957,6839.499,"If there are no questions about that piece, I will move into issues identified.",153,,
916,0.97,6839.499,6867.66,"I mentioned as before, concept of the defense based on poverty might be straightforward but the way in which legislation itself is Crafted and specific nuances reflecting how this will work Procedurally and legally can be knew answered and can result very different substantive impacts including how easy it is for the defense to assert this defense.",153,,
917,0.97,6867.66,6870.396,"The defendant, excuse me, to assert the defense.",153,,
918,0.97,6870.396,6874.901,The first piece is about the location in the code.,153,,
919,0.97,6874.901,6891.718,"As of now, as I mentioned, affirmative defense of duress so it could potentially go into that existing defense which would mean a new definition essentially of what the duress affirmative defense includes.",153,,
920,0.97,6891.718,6913.172,"It is also possible to put it in a new section of the code, so create a new subsection in the chapter about legal criminal defenses or it can go somewhere else which with further research and engagement can figure out a new location for it.",153,,
921,0.97,6913.172,6929.956,If defense were included in duress legislation it would require a change in jury instructions which is what the judge provides to the jury to let them know how to weigh an affirmative defense in making a decision about whether a defendant is guilty or not.,153,,
922,0.97,6929.956,6949.442,"So that would require some changes in jury instructions if it got codified into a totally new section of the code, it's likely that new jury instructions would be required to be Crafted to reflect the new defense.",153,,
923,0.97,6949.442,6959.018,"There are a couple options either within existing duress defense in a new section of the code, criminal defense chapter, or another location all together.",153,,
924,0.97,6959.018,6983.776,"Your memo States there is a little bit of a difference about case law as well in that if we were to put it in the duress section of the code, there would be no case law to interpret because this would be a different type of duress than case law that's been established with existing duress.",154,,
925,0.97,6983.776,6994.52,That same challenge would exist if we put it in the criminal defense's chapter of the code as well.,154,,
926,0.97,6994.52,6995.722,Is that the case?,154,,
927,0.97,6995.722,6995.988,Yes.,155,,
928,0.97,6995.988,6996.356,That's right.,155,,
929,0.97,6996.356,7006.332,I think it just might be more confusing if it's within the duress.,155,,
930,0.97,7006.332,7008.835,It's in case law about what it means.,155,,
931,0.97,7008.835,7014.507,It would mean that the case law automatically doesn't apply as easily if that makes sense.,155,,
932,0.97,7014.507,7016.075,Thank you.,156,,
933,0.97,7016.075,7053.346,"If we can take a pause here, this seems like a location of t think affects the usefulness of the change, maybe we could hear a little bit from each John and Anita.",156,,
934,0.97,7053.346,7058.084,Do you want me to go first or Anita?,157,,
935,0.97,7058.084,7060.653,"John, thank you for offering to go first.",158,,
936,0.97,7060.653,7075.735,"I want to underscore as we've heard, you are here to talk about policy options from the perspective of the city attorney's office.",158,,
937,0.97,7075.735,7082.508,This does not--your engagement on this is not an endorsement of the proposal.,158,,
938,0.97,7082.508,7087.647,"Thank you, council member.",159,,
939,0.97,7087.647,7098.191,I am happy to offer some quick thoughts on half of the city attorney's office on the helpful memo.,159,,
940,0.97,7098.191,7127.22,"On these issues, our perspective is that city attorney Oklahomans is an elected official is committed to applying discretion in cases we charge and our office doesn't believe in charging true and necessity and everyone constitutes a necessity case but as a matter of principle.",159,,
941,0.97,7127.22,7132.525,We don't charge immediate necessity in Food-Type cases or things like that.,159,,
942,0.97,7132.525,7170.463,"So our view of this legislation is what we don't believe it's necessary, we're--if Council wants to legislate in this area, we're supportive of working with Council coming up with legislation that can create a workable affirmative defense consistent with the diversion programs and our efforts to be judicious about what cases we prosecute in the first place.",159,,
943,0.97,7170.463,7172.331,This isn't really duress.,159,,
944,0.97,7172.331,7176.269,Duress is something intentionally caused by a third party.,159,,
945,0.97,7176.269,7180.239,It wouldn't make sense to add as duress.,159,,
946,0.97,7180.239,7215.908,"She's correct about the case log confusion and a concept that's different from duress and looks more like necessity and in the letter that city attorney Holmes sent to Council at the beginning of the budget process, we had COT Fewing the common law necessity in defense of discussions with safe holders.",159,,
947,0.97,7217.176,7232.091,"Meeting a basic immediate need of defense and we believe if this is going to happen, it should go at some place in the code to reflect that it is a unique affirmative defense against anything that currently exists.",159,,
948,0.97,7232.091,7289.682,"Our preference is to limit to necessity of crimes and Shoplifting, certain types of theft and trespass and be really careful that it applies to direct theft rather than theft for resale and could create intense consequences and as an affirmative defense, our perspective is that the defendant, this is why the defendant took a particular action and the defendant should have the burden of the establishing they committed the crime to immediate an Comedobasic need and then that could be Vetted by the Prosecutor and all the evidence could be committed to making the case based on all of the evidence.",159,,
949,0.97,7289.682,7298.958,So keeping this limited in a way without any unintended consequences but would accomplish the policy objectives that Council and stake holders are talking about.,159,,
950,0.97,7298.958,7328.22,"This is something we think is within the realm of possibility, but we'd urge Council to carefully frame this not into something like duress with the concept and duress and make sure that it's Taylored to cover the kinds of cases that Councilments it to cover and wouldn't necessarily go beyond that and I'm happy to answer questions or talk further but I think that's our initial presentation.",159,,
951,0.97,7328.22,7331.123,"Thank you, John.",160,,
952,0.97,7331.123,7332.091,You jumped ahead.,160,,
953,0.97,7332.091,7344.003,I was hoping to go through each of the issues identified in the issue Id and then hear from both the city attorney and public defense but that's okay.,160,,
954,0.97,7344.003,7352.044,You gave us a sort of good preview for what we're going to hear more from Asha about.,160,,
955,0.97,7352.044,7369.662,"Anita, do you want to respond or hold the comments around the different issues for those particular issues and maybe just start off with responding to the issue of where in the code?",160,,
956,0.97,7369.662,7378.17,"Sure, I think the honest truth is we don't have a strong preference on where in the code.",161,,
957,0.97,7378.17,7389.782,"I think jury instructions state the law and regardless of where we put this, we will develop a set of jury instructions will be developed by attorneys that's standard practice in all cases anyway.",161,,
958,0.97,7389.782,7396.122,I'm not--I don't think that that's a very material issue.,161,,
959,0.97,7396.122,7435.861,"I think from our perspective, what's really critical is that they're going on what current case law needs to reflect the value not wanting to address their immediate needs and we don't--we want jurors to hear the full story, the placement and the code doesn't matter at all.",161,,
960,0.97,7435.861,7447.907,"But we just want a opportunity for the jury to hear the facts of the case from the community and for the community to make a decision, and I just don't think existing case law gets us there.",161,,
961,0.97,7447.907,7453.479,"So that's, I think, sort of where the larger disagreement is between us in the city attorney's office.",161,,
962,0.97,7453.479,7459.151,"On the issue of placement in the code, we rarely differ.",161,,
963,0.97,7459.151,7459.418,Okay.,162,,
964,0.97,7459.418,7460.085,That's good to hear.,162,,
965,0.97,7460.085,7467.626,I had been under the impression from earlier discussions that that was a point of contention.,162,,
966,0.97,7467.626,7476.001,"Asha, do you want to move onto elements of the defense options?",162,,
967,0.97,7476.001,7476.268,Sure.,163,,
968,0.97,7476.268,7500.559,So the Brassic concept here was basic concept service they were committing a crime to meet a basic need and depending on more elements to the affirmative defense it requires that the party needs to prove all of those elements for the defense to be able to apply.,164,,
969,0.97,7500.559,7525.15,"For example, if the only thing that the Council wants the defendant to be able to prove is that they were participating in the crime in order to meet that basic need and the defendant would have to prove that they--the needs they had fit within the definition of immediate basic need, that they committed the crime in order to meet it.",164,,
970,0.97,7525.15,7561.62,"On the other hand you have as John mentioned, there is some similarity here to the common law necessity defense and if the Council's policy was that they wanted the defendant to have to prove both that they committed the crime, that makes the increased burden on the defendant to have to prove both and committed the crime to meet the basic immediate need as well as the fact that there's no reasonable alternative to doing so.",164,,
971,0.97,7561.62,7608.033,"Depending on what that particular element looks like, that can change what it is that the defendant actually has to prove so if it is just that there was no reasonable alternative, than it would be what actual alternatives existed, were they reasonable, and all the information that would have to go into making that determination but if it was the defendant didn't know about a reasonable alternative, then you have to get into whether the defendant actually knew about a reasonable alternative or the defendant shuld have known getting into what a reasonable person would have known what a reasonable alternative is.",164,,
972,0.97,7608.033,7687.479,"As we add more elements, it does increase the burden and then depending on how the additional elements are included in the legislation, you get to all of the different pieces of how you would go about proving that element and so that doesn't get into upon whom the burden lies to prove that element, which will be into the next section here and the options laid out here speak to just the example of reasonable alternatives so that first option would just require that the defendant proves they had an immediate basic need and committed a crime to satisfy it and could require an option be both those factors as well as proving the defendant had no reasonable alternative to committing the crime and then option C speaks to either having a or B and if there's any additional elements for example if there are other things from the necessity defense that would go into this new defense, or the last option D, some other version of the existing elements we're discussing and that could be further flushed out with further research and engagement.",164,,
973,0.97,7687.479,7719.845,"And my recollection is that thus far, there is agreement that the elements of the defense option could be having an immediate basic need and Noology Terntive to committing the crime and lack of alignment is around the Buren of proof for establishing the no reasonable alternative to committing the crime.",165,,
974,0.97,7719.845,7720.846,Is that more or less correct?,165,,
975,0.97,7720.846,7727.186,As to who would have to prove the no reasonable alternative piece.,166,,
976,0.97,7727.186,7747.873,"So if my recollection of the Cao and public defense positions on that are correct, let's move to the burden of proof question.",167,,
977,0.97,7747.873,7766.759,"As with mentioned, depending on who holds the burden of proof, if we're talking about no reasonable alternative element, if the desire is for the defendant to have to prove that they had no reasonable alternative, that does increase the burden on the defendant.",168,,
978,0.97,7766.759,7793.418,"On the other hand if it is the prosecution proving there was no reasonable alternative, there are a couple potential ways, one more theoretical than the other, but theoretically you could have the prosecution proving in trying to prove initial burden that for each crime, the defendant commit it had and there was no reasonable alternative to committing the crime in order to meet the person's basic needs.",168,,
979,0.97,7793.418,7808.033,Procedurally the other way to do it would be for the prosecution to prove the,168,,
980,0.97,7818.911,7822.314,That facts would defeat the affirmative defense.,169,,
981,0.97,7822.314,7852.277,"The--if the no reasonable alternative piece was part of the--what the defendant had to prove as part of the affirmative defense, they would have to prove as I mentioned both the piece around meeting the immediate basic need and there was no reasonable alternative, and then it's possible that the prosecution could come back and say there was in fact a reasonable alternative but they wouldn't have the burden of proving as much.",169,,
982,0.97,7852.277,7880.672,Options laid out are essentially either replacing burden on the defendant or that is option A. the option B would be having the Prosecutor having to prove the no reasonable alternative piece or the third option is figuring out some other allocation of burden for the other elements.,169,,
983,0.97,7880.672,7881.473,Thank you.,170,,
984,0.97,7881.473,7912.504,I just want to also underscore and it creates a new burden for the defendant with a preponderance of defendant and basic need fulfilled by evidence.,170,,
985,0.97,7912.504,7917.976,The preponderance of evidence standard is that the claim is more probably true than not.,171,,
986,0.97,7917.976,7930.889,"I think if it's more than 50% true, that would satisfy the burden but please feel free to Re-Flesh me, attorneys, if that's not the correct statement of the burden.",171,,
987,0.97,7930.889,7959.084,If we could hear from--we've heard from the city attorney John ticket and we've heard from Anita on the alternative and very quickly the last couple issues identified here are pretty straightforward and we can move forward.,172,,
988,0.97,7959.084,7989.915,"I want to just remind the Council of who the clients are that we represent but 90% of individuals that go through SMC qualify for public defenders and they're individuals and to put the burden on them of proving that there wasn't a reasonable alternative in a system that is already, you know, so harmful to our clients just is not in keeping at all with the spirit of what we were trying to push for here.",173,,
989,0.97,7989.915,8002.027,"When everyone in our community has enough to eat and shelter from L element their basic human needs are met, we'll applaud the elements of the law and not use this defense at all.",173,,
990,0.97,8002.027,8032.624,"Till that time, I think cities should frankly embrace the opportunity to show there was a reasonable alternative and let jurors make a decision but to place that burden on a indigent individual trying to meet their needs to show that there wasn't something nearby seems to just sort of go in the same direction that our criminal legal system has always been in, which is Burdening the individual's who Norensnared within it.",173,,
991,0.97,8032.624,8058.383,"So quickly just to clarify, I think I understand what director Kevin is saying with respect of the need to prove whether there's an alternative or not but I think it's important to note that with the defendant's standard here would be is something within the defendant's knowledge and isn't something that's unreasonable for anyone to establish.",174,,
992,0.97,8058.383,8070.762,For example if you're dealing with a trespass case where a defendant trespassed somewhere because they didn't have anywhere else to Slee that was undercover.,174,,
993,0.97,8070.762,8109.0,All but putting the burden on the defendant would require is for the defendant to testify and say that they weren't aware of a shelter that they could go to or there were shelters but they couldn't get into them because they have a service animal because those shelters were Ofen full for any number of reasons and the defendant had not exhausted search of where the shelters are and in this sort of example but really say that they thought through is there a legal way I could satisfy this basic need and I was aware of one and that's why I did this.,174,,
994,0.97,8109.0,8123.782,Is that something that's a thought process between the defendant's knowledge and argues that the defendant's in the best place to say that and establish that initial burden.,174,,
995,0.97,8123.782,8149.274,"It can be rebutted on what it says and can make the decision and we're look at the goal of people being able to satisfy their immediate basic needs but we do think that at the end of the day, it's fair to ask the defendants to explore and satisfy their need for committing a crime to do so using the defense.",174,,
996,0.97,8149.274,8150.709,"Thank you, John.",175,,
997,0.97,8150.709,8163.788,My goal for this is for Council members and the public to get a sort of high level perspective of the different elements of the bill.,175,,
998,0.97,8163.788,8203.528,"We're not gonNA resolve the issues here, but I do want to flag that I think the memo that Asha's written talks about no reasonable alternative and we don't talk about no knowledge of a reasonable alternative so that--I don't know if there is potential there to get alignment by inserting the concept of knowledge of a reasonable alternative rather than the existence of a reasonable alternative but let's put a pin in that and we'll continue to talk about that item and Asha, can you move on to the next issue in the issue paper.",175,,
999,0.97,8203.528,8235.627,"So next issue talks about the applicability of the defense to all Misdemeanors and a couple ways in which all the defense can apply and the first is they term inclusive approach is that it applies to all Misdemeanors with a few, if any, exceptions at all, which means the defendant would have the option of raising the defense no matter which crime the defendant is charged with.",176,,
1000,0.97,8235.627,8243.668,"Advice of Council about whether it makes sense to assert the defense, whether defense is applicable at that juncture based on the facts.",176,,
1001,0.97,8243.668,8265.857,The other approach would be what I termed exclusive approach and that approach--delivery.,176,,
1002,0.97,8265.857,8270.161,"So sorry, apologies.",177,,
1003,0.97,8270.161,8315.607,An exclusive approach would be the applicability of the defense to a few specific Misdemeanors and so it would mean that the defendant could only raise the defense in the circumstance that they are charged with those specific Misdemeanors in which the defense is applicable and is Factually applicable to the charge and they'd only be allowed to raise it in specific list of crimes to which it is legally applicable.,177,,
1004,0.97,8315.607,8317.075,Real quickly.,178,,
1005,0.97,8317.075,8320.679,"Anita and John, your thoughts on this element?",178,,
1006,0.97,8320.679,8355.714,There's no other affirmative defenses or rather other affirmative defenses are not limited to how they apply to murder and why we'd need to do something different here and I think--so for example you wouldn't be able to use Self- defense in a fraud case and there's no written exclusion statutorily written exclusion and I would like to see us treat this the same way.,179,,
1007,0.97,8355.714,8360.218,I don't see a reason to treat it differently.,179,,
1008,0.97,8360.218,8369.494,"So I don't think, I would say, you know, our strong Perches here is the inclusive approach and not the exclusive approach.",179,,
1009,0.97,8369.494,8373.565,"And then again, in is about trusting in our juries and letting them hear.",179,,
1010,0.97,8373.565,8392.283,"If they hear that someone stole $500 worth of stuff to, I don't even know, our juries will be able to understand why someone is trying to meet an immediate need and why they're not and I don't think we need to treat this legislation different than other affirmative defenses.",179,,
1011,0.97,8392.283,8397.088,The basic need for the defense limits the context to which it can be applied.,179,,
1012,0.97,8397.088,8411.136,And the case that the edges in the margin are arguing the jury and letting the jury decide.,179,,
1013,0.97,8411.136,8411.569,"Yeah, sorry.",180,,
1014,0.97,8411.569,8433.158,I think our perspective on this is to apply to violent crimes or left for resale or property destruction which would be inconsistent with using something to satisfy media and basic need and then it makes sense to statutorily exclude those.,180,,
1015,0.97,8433.158,8449.174,"If there are fact patterns where stake holders or advocates make sense for a crime other than theft for direct use and trespass, we're happy to kind of discuss what those concepts are.",180,,
1016,0.97,8449.174,8453.144,A jury would never apply this in an assault case.,180,,
1017,0.97,8453.144,8465.89,We don't want this to apply to assault and this doesn't apply to assault.,180,,
1018,0.97,8465.89,8481.573,They're Trespassing like more stake holders and look through a list of charges and might make sense to think there where there's a desire for a supply and exclusively limited.,180,,
1019,0.97,8481.573,8481.973,Thank you.,181,,
1020,0.97,8481.973,8489.414,"Anita, last item.",182,,
1021,0.97,8489.414,8491.883,Last item.,183,,
1022,0.97,8491.883,8493.384,I figured.,184,,
1023,0.97,8493.384,8540.865,The last item here is whether the defense should apply to resale of goods or not and so without any limitation that's specific to state not applying to resale goods or making sure that basic Immediat needs is specifically defined and potential this could apply to an example of somebody stole a bunch of cell phones and intended to resell them to pay their rent and options are really figuring out if Council does want the defense to apply in the circumstances then making sure that the legislation reflects that.,184,,
1024,0.97,8540.865,8566.758,"If the desire is not to have the--excuse me, the defense apply to those cases of resell, then just making sure that it's the scope of the defense is limited in that way or it's very clear that immediate basic need doesn't mean items--excuse me, basic immediate need doesn't mean those needs that are--that could be met later on given how much time it would take to resell an item.",184,,
1025,0.97,8566.758,8569.727,Those are the options laid out as AB.,184,,
1026,0.97,8569.727,8571.162,Thank you.,185,,
1027,0.97,8571.162,8611.135,"My recollection of the conversation was that the defense and advocates had argued that they believed that the language immediate basic need Adherently would prohibit the utility of the defense in a resell situation and there might be some alignment on the intent, but some conversation that's still necessary to find out whether or not the language meets the intent.",185,,
1028,0.97,8611.135,8612.837,Any thoughts about that?,185,,
1029,0.97,8612.837,8643.301,"You know, I think in many ways the same question sort of a number identifies if they're related to number four, this question of inclusive or not inclusive, and I think ultimately again with other defenses, there isn't a lot of language that Carves out and not going to apply to X, Y, and Z. the defense is there and then a person charged with the crime can decide whether to raise that defense or not.",186,,
1030,0.97,8643.301,8646.104,Ultimately I think we have to trust our juries.,186,,
1031,0.97,8646.104,8658.282,"We can't imagine sort of the endless Permeation of facts that may come up, but we do know that we can and should trust our community members to determine what is a basic need.",186,,
1032,0.97,8658.282,8702.16,"What is an immediate basic need, and we shouldn't fear the possibility of people trying to tell this story and again, this is in the larger context of the fact that when we convict people of a crime and subject them to Incarceration, that should be an extraordinary thing that we're doing and not common place and it is so harmful to the people in the system and as we know the system is also incredibly racially disproportionate and finding ways to slow down the machinery of the system is critically important in giving jurors the opportunity to hear stories and exercise judgment about what the difference is between a basic need and Profiteering is where we should be headed.",186,,
1033,0.97,8702.16,8709.934,I think I agree that this is fairly similar to whether it should be limited by the crime that it applies to.,187,,
1034,0.97,8709.934,8725.383,"At the end of the day, our view on it is similar in that if Advocateds and stake holders where it should be applied to assault.",187,,
1035,0.97,8725.383,8754.212,"Not thinking of fact patterns where it should be applied to theft resale and exclusively carve out theft for resale and immediate basic need and theft for direct use but given concerns about this on the other side, counsel's going to legislate in this arena.",187,,
1036,0.97,8754.212,8769.761,That's a fairly large category of cases that occur and if they were not having resale cases then they should be exclusively excluded.,187,,
1037,0.97,8769.761,8772.797,Thank you.,188,,
1038,0.97,8772.797,8796.788,"Really I appreciate that overview and the engagement of both public defense and the Cao, the attorney's office and look forward to more engagement, other Council members, do you have a any questions or comments and I look forward to working with you and working to develop this legislation.",188,,
1039,0.97,8796.788,8798.623,Council member Petersen.,188,,
1040,0.97,8798.623,8798.89,Yes.,189,,
1041,0.97,8798.89,8801.626,"Thank you, chair.",189,,
1042,0.97,8801.626,8804.929,I've got several comments.,189,,
1043,0.97,8804.929,8807.498,Thank you for allowing me to speak.,189,,
1044,0.97,8807.498,8835.226,Colleagues under the city council's League and I'm able to participate in today's public safety committee and alternate member and regular member is absent today and I appreciate the opportunity to share input on the proposal from my colleague to expand the affirmative defense available to defendants rested and prosecuted for misdemeanor crimes within the city of Seattle.,189,,
1045,0.97,8835.226,8861.752,Following City Hall responding to restorative justice and developments of alternatives and numerous policy and budget actions to Reimagine and revamp public safety regarding the reform of our Seattle code and I was Proked of the sponsor so vote for the changes and repealed misdemeanor Lotterring laws and we have much more work to do.,189,,
1046,0.97,8861.752,8863.554,I agree.,190,,
1047,0.97,8863.554,8905.83,"We must continue to crowd public policies compassionate and data informed and we must address the long standing Stigmas that Demonize addiction, and poverty and disproportionate negative impacts on color and remains the responsibility of policymakers to strike and may make matters worse or harm caused to communities and I appreciate the good intent with which this is being floated and the good intent of wanting to share the serious concerns of constituents in recent weeks about it.",190,,
1048,0.97,8905.83,8917.775,Big picture and I'm very concerned with this analysis thus far is framed at how to enact this unconventional and policy on whether to enact a controversial policy.,190,,
1049,0.97,8917.775,8928.586,"I want to list the ten specific concerns, which I hope will be helpful as the deliberate process Copts on this.",190,,
1050,0.97,8928.586,8952.243,Reimagining public safety has to include preventing crime and police accountability and respecting each other rather than enabling individuals to enable crime and conduct and basic laws that sets standards in an act with each other.,190,,
1051,0.97,8952.243,8996.687,And they're not making communities safer and made sense and they were meant to protect one's Self-And I'm concerned that reducing laws meant to protect each other and we need to create two advantages and Trespassing and Shoplifters and the results of the brand new community led Participatory budget next year and implementation and reform.,190,,
1052,0.97,8996.687,9048.372,See how this works and the Council is immersed and time consuming and distracting debate over whether we're the first city in the U.S. to weaken local laws that protect each other and once again it seems we would be proceeding with an unconventional and Uncontested clear plan and the unfortunate incident that was called chop where Seattle became in the eyes of many a national embarrassment and I'm deeply concerned that such unconventional Non-Contested proposal before us today could have a negative impact that Reverberates beyond City Hall bubble in the boundaries of our city and negatively Impacting police reform efforts that we want to see enacted at state level and Olympia next year and U.S. Senate election and Georgia in control of the Senate and future Supreme Court nominations hang in the ball Los.,190,,
1053,0.97,9048.372,9069.393,"The Seattle times recently quoted the concern of state Roger Goodman, Kirkland and chairs safety committee and those alarmed by this can use as a talking point to undermine what I believe are responsible justice system reforms at the state level.",191,,
1054,0.97,9069.393,9077.535,"The memo from staff does not discuss impact of victims of the crime and physical, emotional, or economic harm to the victims.",191,,
1055,0.97,9077.535,9092.883,I'm concerned that watering down a law and creating a restitution fund for victims are like saying you can run a red light if you're late for work and worried you'll lose your job and we'll use tax dollars to create a fund for car crash victims.,191,,
1056,0.97,9092.883,9100.991,We say proposed legislation Úmust have stake holder input and in this Caseworks I strongly believe the general Úp a key stake holders.,191,,
1057,0.97,9100.991,9114.705,"While advocates might have the ear of some Council members and are making excellent points, we also need to listen to the general public and small businesses when it's harder to do that with the communication limitations during the Covid pandemic.",191,,
1058,0.97,9114.705,9124.882,Our city cannot afford to have more local businesses leave our city and shrink the tax phase we rely onto fund programs to help low income neighbors.,191,,
1059,0.97,9124.882,9137.695,"The current memo from central staff does not yet discuss the cost born by Renters, homeowners, and small businesses to replace stolen merchandise and stolen windows.",191,,
1060,0.97,9137.695,9143.067,This law could give insurance companies on excuse to classify all of Seattle as a high risk zone.,191,,
1061,0.97,9143.067,9148.939,"Which will in turn increase premiums for Renters insurance, business law insurance.",191,,
1062,0.97,9148.939,9161.352,The memo before us does not say whether any other cities have experimented with expanding affirmative defenses to crimes.,191,,
1063,0.97,9161.352,9163.187,And we can learn from it.,191,,
1064,0.97,9163.187,9180.804,"If it's not been done elsewhere in the nation, communities and small businesses in Seattle and once again becoming a Guinea pig and other impacts of major changes of impact solutions.",191,,
1065,0.97,9180.804,9183.607,Would this apply just to Seattle residents?,191,,
1066,0.97,9183.607,9193.617,"If not, how would this propose those struggling economically through the yes John and those coming to Seattle to Shoplift because they can claim poverty as a defense.",191,,
1067,0.97,9193.617,9196.253,I'm not sure this was needed right now.,191,,
1068,0.97,9196.253,9209.433,Our--at least for that 1-5 years because the existing city attorney is--has already acknowledged in his October 30 memo he does not prosecute for crimes of poverty.,191,,
1069,0.97,9209.433,9218.108,It's also not needed right now because defendants can already use the common law defense as a necessity as the city attorney points out in his memo.,191,,
1070,0.97,9218.108,9229.753,I urge the chair and members of this committee to table this idea till after the state Legislature concludes it's spring session.,191,,
1071,0.97,9229.753,9230.087,Thank you.,191,,
1072,0.97,9230.087,9232.823,"Thank you, council member Peterson.",192,,
1073,0.97,9232.823,9312.636,I feel like much of the arguments you have made are really based on this--so I really think that understanding this proposal as a proposal that is really based on transparency and giving people a opportunity to tell their stories and giving judges and juries a decision based on the values of our city and on their understanding of what the facts are.,192,,
1074,0.97,9312.636,9328.552,I really think that that understanding of the proposal addresses a lot of concerns that you've raised but I look forward to having additional conversations and additional stake holder engagement as we move forward.,192,,
1075,0.97,9328.552,9334.224,Thank you so much.,192,,
1076,0.97,9334.224,9336.16,If there are--I'm looking.,192,,
1077,0.97,9336.16,9337.961,Council member Lewis.,192,,
1078,0.97,9337.961,9341.131,"Thank you, Ma Democrat chair.",193,,
1079,0.97,9341.131,9350.974,"I want to start with my comments and say, you know, I appreciate a lot of concerns that Council member Petersen raised associated with delving into this territory.",193,,
1080,0.97,9350.974,9358.082,I do think it's important that we all not Prejudge a proposal.,193,,
1081,0.97,9433.757,9436.927,You're saying I did it but listen to this.,194,,
